snapped_at,price,market_cap,total_volume
2023-11-03 00:00:00 UTC,1.5213144330040391,1511835537.1531901,247417724.90305617
2023-11-04 00:00:00 UTC,1.476813960188862,1462496011.3634965,146437993.75333437
2023-11-05 00:00:00 UTC,1.5129514269231614,1501505478.4445994,88520753.10911064
2023-11-06 00:00:00 UTC,1.6366017918897846,1625993447.9369268,202033420.39315274
2023-11-07 00:00:00 UTC,1.5823092874454332,1568045958.9516683,152267786.24022803
2023-11-08 00:00:00 UTC,1.4469009890778644,1436787696.4111977,158411311.0448276
2023-11-09 00:00:00 UTC,1.4778289598794387,1466240424.6525981,120683039.86230856
2023-11-10 00:00:00 UTC,1.4366416593445797,1424541544.4566212,246177617.66443306
2023-11-11 00:00:00 UTC,1.5537884001855216,1545642518.9071112,189164628.78928873
2023-11-12 00:00:00 UTC,1.6010370770478926,1589824725.505222,235209122.99458525
2023-11-13 00:00:00 UTC,1.6975446115305213,1685116078.316302,309571072.8591125
2023-11-14 00:00:00 UTC,1.5930909300986467,1589751830.5822988,272049548.35037374
2023-11-15 00:00:00 UTC,1.5384940732333297,1536719935.9293218,195713365.6175873
2023-11-16 00:00:00 UTC,1.7037471575786314,1701302044.4719794,230390260.62610516
2023-11-17 00:00:00 UTC,1.7212744591405518,1708142469.5476847,320480207.8635198
2023-11-18 00:00:00 UTC,1.8640205439707567,1864454220.0215495,403097812.7692652
2023-11-19 00:00:00 UTC,1.7701133108275038,1769480363.8226473,212660015.57434446
2023-11-20 00:00:00 UTC,1.982361950564304,1989190316.7093499,270676039.0888568
2023-11-21 00:00:00 UTC,1.9945088174027863,1993933314.9242475,414953817.9357773
2023-11-22 00:00:00 UTC,1.768291175257677,1768594672.93518,300455528.8702731
2023-11-23 00:00:00 UTC,1.8253677714258638,1829102561.4207683,239486245.79936454
2023-11-24 00:00:00 UTC,1.8064165751654881,1808317094.333818,186313368.71450347
2023-11-25 00:00:00 UTC,1.836434799383084,1838849366.3341656,152013464.82558486
2023-11-26 00:00:00 UTC,1.886216118397695,1890471520.3923194,174563416.44912603
2023-11-27 00:00:00 UTC,1.8290396589454478,1833446002.0533524,106502462.98735514
2023-11-28 00:00:00 UTC,1.7840121498835229,1788481964.9444985,111076035.2910999
2023-11-29 00:00:00 UTC,1.817542026460734,1819282613.7220068,108110729.93391527
2023-11-30 00:00:00 UTC,1.7958678369298258,1803448077.6298418,107703416.65594113
2023-12-01 00:00:00 UTC,1.8830438130859586,1892544714.0009441,132217294.4666541
2023-12-02 00:00:00 UTC,1.8927643071318292,1898856626.6294491,97286005.21354142
2023-12-03 00:00:00 UTC,2.01146800002478,2022818822.6598654,144363871.3431025
2023-12-04 00:00:00 UTC,1.9819580053007764,1988610475.9433577,131475739.19518992
2023-12-05 00:00:00 UTC,2.140447201774449,2148978518.7739553,351475503.0789726
2023-12-06 00:00:00 UTC,2.2522608975139864,2261425303.438978,305016862.2586094
2023-12-07 00:00:00 UTC,2.2886149263720506,2300548448.78405,274831455.77942663
2023-12-08 00:00:00 UTC,2.2689673802817873,2276298207.435675,197613102.29547277
2023-12-09 00:00:00 UTC,2.3855268926966953,2397279366.4158435,238308644.98360792
2023-12-10 00:00:00 UTC,2.425117699190685,2437663442.0098643,363130847.73394567
2023-12-11 00:00:00 UTC,2.5179364314054244,2525699284.1666417,204745575.93266198
2023-12-12 00:00:00 UTC,2.234419353805225,2243807835.3999343,330444285.63098806
2023-12-13 00:00:00 UTC,2.3005216150408887,2313585211.2905645,301171867.26771283
2023-12-14 00:00:00 UTC,2.32456351971392,2336589733.9530525,217474792.16831148
2023-12-15 00:00:00 UTC,2.3224827990818633,2330077287.2550364,191020983.24010274
2023-12-16 00:00:00 UTC,2.188881803201342,2203143026.0786734,168172049.7667564
2023-12-17 00:00:00 UTC,2.368132544582986,2374739009.418782,222419621.19687787
2023-12-18 00:00:00 UTC,2.2698739316893146,2281190455.964417,171769928.3631406
2023-12-19 00:00:00 UTC,2.2839009558083214,2292650828.3722954,181517804.1651995
2023-12-20 00:00:00 UTC,2.4353844424161086,2449091717.127253,269942648.7337021
2023-12-21 00:00:00 UTC,2.8421940734571747,2857690033.638233,777591295.0529753
2023-12-22 00:00:00 UTC,3.518222963000385,3539505143.219561,899021618.3996297
